text,evaluacion_1,evaluacion_2,evaluacion_3,evaluacion_4,tipo_origen,fuente
"una caricatura de dos personas hablando entre sí Disculpe sefior,

éPor qué lleva

dos platanos en
las orejas?

Que por qué
lleva dos
platanos en las
orejas?

iiéQue por qué
lleva dos
platanos en las

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"un personaje de dibujos animados hablando con otro personaje Perdone, pero es que
con estos platanos
en las orejas no
escucho nada...

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de dos chicas hablando entre sí chicas éQué te pasa
Memin que te note
tan distPatdo® iAy profe! es que el
negocio de mi papa
esta muerto...

preocupes... éY qué
negocio tiene?

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa a dos personas en una cueva Chiste enviado por: Lucha libre y mucho més
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa una cueva con una puerta de cueva y una puerta de cueva con una puerta de cueva y una Chiste enviado por: Lucha libre y mucho més
.
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
una caricatura que representa una cueva con una puerta de cueva y una puerta de cueva con una puerta de cueva y una ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHai que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a ef!

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHai que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a eft!

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa una cueva con una cueva y una cueva con una cueva en el fondo iHaii que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a efi!

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHaii que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a efi!

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de dos personas de pie frente a una pared de ladrillo iéQué? no te
entendf nada!

a ved respofieme
iquafi que a efi!

| Chiste enviado por: Lucha: libre: yrmucho més <e3 yee
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer hablando con un hombre moneditas
por favor...

Chiste enviado por: AptoidePokemon
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer hablando con un hombre iPor fin! Ya con

esto completo
para mi jet
privado...

| Chiste enviado por: AptoidePokemon | y _—£
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer hablando con un hombre iPor fin! Ya con

esto completo
para mi jet
privado...

| Chiste enviado por: AptoidePokemon | y _
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer hablando con un hombre iPoteFin! Ya con
esto completo :
Para”mi jet

Memin, é& st
a quieres enn
4 hermanito\3 un

Privado... ina =

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer y un niño en una habitación Memin, 2Este afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mama, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer y un niño en una habitación Memin, 2Este afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mama, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

|

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer y un niño en una habitación ‘> Memin, éEste afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mam, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"una caricatura de una mujer y un niño en una habitación quieres en navidad, un
hermanito o una hermanita?

Bueno mam, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

¥ Memin, éEste afio qué

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
una mujer está sentada frente a una estantería y una serpiente está de pie junto a ella ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
una mujer está sentada frente a una estantería y una serpiente verde ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
una anciana está sentada frente a una estantería y una serpiente está de pie junto a ella ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
una mujer está sentada en una silla frente a una estantería ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"un personaje de dibujos animados está caminando delante de un fondo verde Chiste enviado por: Yésica Rodriquez y Renato Avila
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"un osm corre por el bosque Habfa una ves-truz...

Chiste enviado por: Yésica Rodriquez y Renato Avila
",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"un delfín saltando en el agua con un pájaro volando encima Chiste enviado por: Yésica Rodriquez

",,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
un fondo rosa y blanco con un rayo de sol ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
un fondo rojo con una flor grande ,,,,,video,"85 Chistes Graciosos y Buenos - Compilación de Chistes Cortos, Beby, 3,02 M de suscriptores, 78.995.189 visualizaciones, 1 dic 2016"
"¿Por qué el libro se fue al banco en Latinoamérica?

Porque quería abrir una cuenta de ahorros... ¡pero después de esperar tanto en la fila, decidió que era mejor invertir en un marcador de páginas!",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Por qué no se puede discutir con un lápiz?

¡Porque siempre tiene un punto afilado!",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede jugar al escondite con la vida? 

Porque cuando menos te lo esperas, ¡te encuentra y te da una lección que no estabas buscando!",,,,,IA-generado,OpenAI GPT
"¿Por qué los teléfonos inteligentes nunca se casan?

Porque siempre tienen miedo de que llegue un modelo más nuevo y los dejen en el olvido.",,,,,IA-generado,OpenAI GPT
"¿Por qué los fantasmas son malos para mentir?

Porque se les ve transparentes.",,,,,IA-generado,OpenAI GPT
"¿Por qué los pájaros no usan Facebook?

Porque ya tienen Twitter.",,,,,IA-generado,OpenAI GPT
"¿Por qué el libro nunca puede tener frío?

Porque siempre tiene una buena cobertura.",,,,,IA-generado,OpenAI GPT
"Pregunta: ¿Por qué la escuela le dio un premio al libro?

Respuesta: ¡Porque siempre estaba bien abierto!",,,,,IA-generado,OpenAI GPT
"¿Por qué no puedes confiar en un taco?

¡Porque siempre derrama sus secretos!",,,,,IA-generado,OpenAI GPT
"¿Por qué los ordenadores nunca se enferman?

Porque tienen Windows Defender.",,,,,IA-generado,OpenAI GPT
"Claro, aquí te dejo un chiste con contexto colombiano:

¿Sabes cómo maldice un pollito a otro pollito en Colombia?

Caldo seas.",,,,,IA-generado,OpenAI GPT
"Claro, aquí te dejo un chiste con ese contexto:

¿Cómo hace un costeño para hacer ejercicio?

Se sube a la hamaca y se balancea.",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan azúcar al estadio?

¡Para endulzar el café de la victoria!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos no juegan al escondite?

¡Porque siempre se encuentran en el café!",,,,,IA-generado,OpenAI GPT
"¿Por qué los autos en Bogotá no pueden jugar al fútbol?

Porque siempre están en fuera de lugar... ¡y ni hablar del tiempo que pasan parados!",,,,,IA-generado,OpenAI GPT
"¿Por qué en Colombia nunca se quejan del clima?

¡Porque si no les gusta, solo tienen que esperar 5 minutos!",,,,,IA-generado,OpenAI GPT
"¿Por qué los bancos en Latinoamérica deberían tener wifi gratis?

Porque con lo largas que son las filas, ¡ya podrías haber visto toda una temporada de tu serie favorita antes de llegar al cajero!",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Por qué los libros nunca tienen frío?

Porque siempre tienen una buena cobertura.",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede confiar en los átomos?

Porque siempre andan haciendo chismes, ¡siempre se están dividiendo!",,,,,IA-generado,OpenAI GPT
"¿Por qué los smartphones nunca se casan?

Porque siempre tienen miedo de que llegue el nuevo modelo y les dejen en ""visto"".",,,,,IA-generado,OpenAI GPT
"¿Por qué el libro se fue al hospital?

Porque necesitaba un ""cambio de páginas"" urgente.",,,,,IA-generado,OpenAI GPT
"¿Por qué no puedes jugar al escondite con un leopardo?

¡Porque siempre se encuentra con manchas!",,,,,IA-generado,OpenAI GPT
"Pregunta: ¿Por qué el libro de matemáticas se deprimió?

Respuesta: Porque tenía demasiados problemas.",,,,,IA-generado,OpenAI GPT
"¿Por qué el tomate se puso rojo?

Porque vio a la ensalada desnuda.",,,,,IA-generado,OpenAI GPT
"¿Por qué los ordenadores nunca se resfrían?

¡Porque siempre tienen Windows (ventanas) abiertas!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan azúcar a la playa?

¡Porque quieren que el mar sea dulce!",,,,,IA-generado,OpenAI GPT
"¿Por qué los costeños de Colombia no pueden jugar al fútbol?

Porque cada vez que consiguen un ""córner"", ¡quieren montar una tienda!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan azúcar a la cama?

Porque quieren tener dulces sueños.",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos no juegan al escondite?

¡Porque siempre se les encuentra en la ""cumbia""!",,,,,IA-generado,OpenAI GPT
"¿Por qué los carros en Bogotá no juegan al fútbol? 

Porque siempre están en fuera de lugar.",,,,,IA-generado,OpenAI GPT
"¿Por qué el clima en Colombia no usa Facebook?

Porque siempre está cambiando de estado.",,,,,IA-generado,OpenAI GPT
"¿Por qué los banqueros en Latinoamérica nunca juegan al escondite?

Porque siempre están esperando en la fila. ¡Y la fila es tan larga que cuando llega su turno, ya se les olvidó lo que estaban haciendo!",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Por qué los libros siempre tienen frío?

Porque tienen muchas hojas pero ninguna cobija.",,,,,IA-generado,OpenAI GPT
"¿Por qué no se debe discutir con un lápiz?

¡Porque siempre tiene un punto afilado!",,,,,IA-generado,OpenAI GPT
"¿Por qué los teléfonos no usan Facebook?

¡Porque ya tienen suficientes problemas con sus propias aplicaciones!",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Por qué el libro se fue a la cárcel?

Porque tenía muchas hojas en blanco... ¡y eso en la biblioteca es ilegal!",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede confiar en los gatos?

Porque siempre andan maullando-tando.",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Qué hace una abeja en el gimnasio?

Zum-ba.",,,,,IA-generado,OpenAI GPT
"Pregunta: ¿Por qué los libros de matemáticas siempre están tristes en la escuela?
Respuesta: ¡Porque tienen demasiados problemas!",,,,,IA-generado,OpenAI GPT
"¿Por qué los tomates nunca se pierden?

Porque siempre van con salsa.",,,,,IA-generado,OpenAI GPT
"¿Por qué los ordenadores nunca se enferman?

Porque tienen un antivirus.",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan un azucarero a la cama?

¡Porque les gusta soñar dulce!",,,,,IA-generado,OpenAI GPT
"¿Por qué los costeños de Colombia no pueden jugar al fútbol?

Porque cada vez que consiguen un ""córner"", ¡abren una tienda!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan un azucarero al cine?

Porque les dijeron que la película es súper dulce.",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos no juegan al escondite?

Porque siempre se les encuentra detrás del café.",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede discutir con un libro?

¡Porque siempre tiene la última palabra!",,,,,IA-generado,OpenAI GPT
"¿Por qué los carros en Bogotá no juegan al fútbol?

Porque temen quedarse atrapados en el tráfico!",,,,,IA-generado,OpenAI GPT
"¿Por qué el clima en Colombia nunca juega al fútbol?

Porque siempre hace calor, pero nunca marca gol.",,,,,IA-generado,OpenAI GPT
"¿Por qué los bancos en Latinoamérica deberían tener Wi-Fi gratis?

Porque si vas a pasar tanto tiempo esperando en la fila, al menos podrías actualizar tus redes sociales con selfies de tu cara de aburrimiento.",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes uno:

¿Por qué los pájaros no usan Facebook?

Porque ya tienen Twitter.",,,,,IA-generado,OpenAI GPT
¿Sabes cuál es el colmo de la ironía? Que te despiertas temprano para tener más tiempo en tu día y terminas usando ese tiempo extra... ¡para bostezar más!,,,,,IA-generado,OpenAI GPT
"¿Por qué los smartphones no pueden ser usados por secretos?

¡Porque siempre pierden la información, tienen demasiadas fugas de datos y nunca pueden mantener una llamada en privado!",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes un chiste:

¿Por qué el libro de matemáticas se deprimió?

Porque tenía demasiados problemas.",,,,,IA-generado,OpenAI GPT
"¿Por qué no puedes jugar al escondite con un gato?

¡Porque siempre son pata de conejo!",,,,,IA-generado,OpenAI GPT
"¿Por qué el libro nunca puede tener hijos?

Porque siempre está en blanco.",,,,,IA-generado,OpenAI GPT
"Pregunta: ¿Por qué los libros no tienen frío en la escuela?

Respuesta: ¡Porque siempre están cubiertos!",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede confiar en los tacos?

Porque siempre derraman sus secretos.",,,,,IA-generado,OpenAI GPT
"¿Por qué los ordenadores nunca se resfrían?

¡Porque tienen Windows!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos llevan azúcar a la cama?

¡Porque quieren tener dulces sueños!",,,,,IA-generado,OpenAI GPT
"Claro, aquí va uno:

¿Por qué los costeños de Colombia no pueden jugar al fútbol?

Porque cada vez que consiguen un córner, ¡abren una tienda!",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos siempre llevan una escoba en el coche?

¡Porque siempre están barriendo en el fútbol!",,,,,IA-generado,OpenAI GPT
"¿Sabes por qué los colombianos no juegan al escondite?

Porque siempre se les encuentra en la ""cumbia""!",,,,,IA-generado,OpenAI GPT
"¿Por qué los carros en Bogotá no juegan al fútbol?

Porque siempre están en el paro.",,,,,IA-generado,OpenAI GPT
"¿Por qué los colombianos nunca juegan al escondite?

Porque siempre se encuentran... ¡debajo del mismo sol!",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede jugar al escondite en un banco en Latinoamérica?

Porque siempre hay una fila tan larga que alguien te encuentra antes de que puedas esconderte.",,,,,IA-generado,OpenAI GPT
"Claro, aquí tienes un chiste:

¿Por qué no se puede discutir con un lápiz?

Porque siempre tiene un punto afilado.",,,,,IA-generado,OpenAI GPT
"¿Por qué no se puede discutir con un lápiz?

¡Porque siempre tiene un punto de vista muy afilado!",,,,,IA-generado,OpenAI GPT
